humidity,weather,device_id,created_at,switch_id,updated_at,id,status,days,is_motion,light_intensity,time_minutes,temperature
48.25,3,1,4/12/2020 15:27,1,,45653,TRUE,7,TRUE,53.3333,929,29.4
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,930,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,931,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,932,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,933,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,934,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,935,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,936,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,937,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,938,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,939,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,940,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,941,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,942,29.4048
48.0597,3,1,4/12/2020 15:29,1,,45655,TRUE,7,TRUE,53.4543,943,29.4048
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,944,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,945,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,946,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,947,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,948,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,949,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,950,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,951,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,952,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,953,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,954,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,955,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,956,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,957,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,958,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,959,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,960,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,961,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,962,29.4
47.2,3,1,4/12/2020 15:44,1,,45657,TRUE,7,FALSE,53.3333,963,29.4
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,964,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,965,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,966,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,967,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,968,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,969,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,970,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,971,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,972,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,973,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,974,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,975,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,976,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,977,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,978,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,979,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,980,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,981,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,982,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,983,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,984,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,985,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,986,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,987,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,988,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,989,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,990,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,991,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,992,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,993,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,994,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,995,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,996,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,997,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,998,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,999,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1000,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1001,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1002,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1003,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1004,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1005,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1006,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1007,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1008,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1009,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1010,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1011,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1012,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1013,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1014,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1015,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1016,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1017,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1018,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1019,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1020,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1021,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1022,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1023,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1024,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1025,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1026,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1027,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1028,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1029,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1030,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1031,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1032,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1033,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1034,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1035,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1036,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1037,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1038,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1039,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,FALSE,15,1040,27.9
43.9333,3,1,4/12/2020 17:21,1,,45659,FALSE,7,TRUE,0,1041,27.9
44.0885,3,1,4/12/2020 17:22,1,,45661,FALSE,7,TRUE,0,1042,27.9
44.125,3,1,4/12/2020 17:22,1,,45663,FALSE,7,TRUE,0,1042,27.9
44.1,3,1,4/12/2020 17:22,1,,45665,FALSE,7,TRUE,0,1042,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1043,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1044,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1045,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1046,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1047,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1048,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1049,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1050,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1051,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1052,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1053,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1054,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1055,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1056,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1057,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1058,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1059,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1060,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1061,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1062,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1063,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1064,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1065,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1066,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1067,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1068,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1069,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1070,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1071,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1072,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1073,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1074,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1075,27.9
44.1,3,1,4/12/2020 17:23,1,,45667,FALSE,7,TRUE,0,1076,27.9
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1077,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1078,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1079,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1080,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1081,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1082,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1083,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1084,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1085,27.7
46,3,1,4/12/2020 18:06,1,,45685,TRUE,7,TRUE,60,1086,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1086,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1087,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1088,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1089,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1090,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1091,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1092,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1093,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1094,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1095,27.7
46.05,3,1,4/12/2020 18:06,1,,45687,TRUE,7,TRUE,60,1096,27.7
50.35,3,1,4/12/2020 18:19,1,,45689,TRUE,7,TRUE,65,1099,28.95
50.3643,3,1,4/12/2020 18:19,1,,45691,TRUE,7,FALSE,65.7143,1099,28.9
50.2,3,1,4/12/2020 18:19,1,,45693,TRUE,7,TRUE,65,1099,28.9
50.3636,3,1,4/12/2020 18:20,1,,45695,TRUE,7,TRUE,64.2424,1100,28.8636
50.4176,3,1,4/12/2020 18:21,1,,45697,TRUE,7,FALSE,63.6765,1101,28.7941
50.65,3,1,4/12/2020 18:21,1,,45699,TRUE,7,FALSE,63.3333,1101,28.7
50.925,3,1,4/12/2020 18:21,1,,45701,TRUE,7,TRUE,63.3333,1102,28.7
51.15,3,1,4/12/2020 18:21,1,,45703,TRUE,7,TRUE,63.3333,1103,28.7
51.9667,3,1,4/12/2020 18:21,1,,45705,TRUE,7,TRUE,63.0556,1104,28.7
51.6209,3,1,4/12/2020 18:23,1,,45707,TRUE,7,TRUE,61.938,1105,28.6977
52.1458,3,1,4/12/2020 18:24,1,,45709,TRUE,7,TRUE,60.8333,1106,28.7208
51.4538,3,1,4/12/2020 18:25,1,,45711,TRUE,7,FALSE,61.859,1107,28.7269
51.4538,3,1,4/12/2020 18:50,1,,45713,TRUE,7,FALSE,61.859,1108,28.7269
51.4538,3,1,4/12/2020 18:50,1,,45715,TRUE,7,FALSE,61.859,1109,28.7269
45.0333,3,1,4/12/2020 18:50,1,,45717,TRUE,7,TRUE,55.8333,1110,28.1
44.4121,3,1,4/12/2020 18:56,1,,45719,TRUE,7,TRUE,55.8333,1111,28.1771
46.35,5,1,4/12/2020 19:23,1,,45721,TRUE,7,FALSE,55.8333,1112,27.8
46.35,5,1,4/13/2020 19:23,1,,45721,TRUE,8,FALSE,55.8333,1113,27.8
46.35,5,1,4/14/2020 19:23,1,,45721,TRUE,9,FALSE,55.8333,1114,27.8
46.35,5,1,4/15/2020 19:23,1,,45721,TRUE,10,FALSE,55.8333,1115,27.8
46.35,5,1,4/16/2020 19:23,1,,45721,TRUE,11,FALSE,55.8333,1116,27.8
46.35,5,1,4/17/2020 19:23,1,,45721,TRUE,12,FALSE,55.8333,1117,27.8
46.35,5,1,4/18/2020 19:23,1,,45721,TRUE,13,FALSE,55.8333,1118,27.8
46.35,5,1,4/19/2020 19:23,1,,45721,TRUE,14,FALSE,55.8333,1119,27.8
46.35,5,1,4/20/2020 19:23,1,,45721,TRUE,15,FALSE,55.8333,1120,27.8
46.35,5,1,4/21/2020 19:23,1,,45721,TRUE,16,FALSE,55.8333,1121,27.8
46.35,5,1,4/22/2020 19:23,1,,45721,TRUE,17,FALSE,55.8333,1122,27.8
46.35,5,1,4/23/2020 19:23,1,,45721,TRUE,18,FALSE,55.8333,1123,27.8
46.35,5,1,4/24/2020 19:23,1,,45721,TRUE,19,FALSE,55.8333,1124,27.8
46.35,5,1,4/25/2020 19:23,1,,45721,TRUE,20,FALSE,55.8333,1125,27.8
46.35,5,1,4/26/2020 19:23,1,,45721,TRUE,21,FALSE,55.8333,1126,27.8
46.35,5,1,4/27/2020 19:23,1,,45721,TRUE,22,FALSE,55.8333,1127,27.8
46.35,5,1,4/28/2020 19:23,1,,45721,TRUE,23,FALSE,55.8333,1128,27.8
46.35,5,1,4/29/2020 19:23,1,,45721,TRUE,24,FALSE,55.8333,1129,27.8
46.35,5,1,4/30/2020 19:23,1,,45721,TRUE,25,FALSE,55.8333,1130,27.8
46.35,5,1,5/1/2020 19:23,1,,45721,TRUE,26,FALSE,55.8333,1131,27.8
46.35,5,1,5/2/2020 19:23,1,,45721,TRUE,27,FALSE,55.8333,1132,27.8
46.35,5,1,5/3/2020 19:23,1,,45721,TRUE,28,FALSE,55.8333,1133,27.8
46.35,5,1,5/4/2020 19:23,1,,45721,TRUE,29,FALSE,55.8333,1134,27.8
46.35,5,1,5/5/2020 19:23,1,,45721,TRUE,30,FALSE,55.8333,1135,27.8
46.35,5,1,5/6/2020 19:23,1,,45721,TRUE,31,FALSE,55.8333,1136,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1137,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1138,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1139,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1140,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1141,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1142,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1143,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1144,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1145,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1146,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1147,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1148,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1149,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1150,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1151,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1152,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1153,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1154,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1155,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1156,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1157,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1158,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1159,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1160,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1161,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1162,27.8
46.35,5,1,5/7/2020 19:23,1,,45721,TRUE,32,FALSE,55.8333,1163,27.8
46.2556,5,1,4/12/2020 19:24,1,,45723,TRUE,7,TRUE,55.8333,1164,27.7222
46.4,5,1,4/12/2020 19:24,1,,45725,TRUE,7,FALSE,55.8333,1165,27.75
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1166,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1167,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1168,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1169,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1170,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1171,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1172,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1173,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1174,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1175,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1176,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1177,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1178,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1179,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1180,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1181,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1182,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1183,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1184,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1185,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1186,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1187,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1188,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1189,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1190,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1191,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1192,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1193,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1194,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1195,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1196,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1197,27.725
46.3,5,1,4/12/2020 19:24,1,,45727,TRUE,7,FALSE,56.0417,1198,27.725
48.35,5,1,4/12/2020 19:59,1,,45729,FALSE,7,FALSE,0,1199,28.3
48.25,5,1,4/12/2020 19:59,1,,45731,FALSE,7,FALSE,0,1200,28.3
48.3,5,1,4/12/2020 20:00,1,,45733,FALSE,7,FALSE,0,1201,28.3
48.3074,5,1,4/12/2020 20:01,1,,45735,FALSE,7,FALSE,0,1202,28.2889
48.4,5,1,4/12/2020 20:04,1,,45737,FALSE,7,FALSE,0,1203,28.2778
48.2786,5,1,4/12/2020 20:04,1,,45739,FALSE,7,FALSE,0,1204,28.2857
48.25,5,1,4/12/2020 20:04,1,,45741,FALSE,7,FALSE,0,1205,28.3
48.275,5,1,4/12/2020 20:04,1,,45743,FALSE,7,FALSE,0,1206,28.3
48,5,1,4/12/2020 20:14,1,,45745,TRUE,7,FALSE,36.6667,1207,28.2
48,5,1,4/12/2020 20:14,1,,45747,TRUE,7,FALSE,36.6667,1208,28.2
48.05,5,1,4/12/2020 20:14,1,,45749,TRUE,7,FALSE,36.6667,1209,28.2
48.08,5,1,4/12/2020 20:14,1,,45751,TRUE,7,FALSE,36.6667,1210,28.18
48,5,1,4/12/2020 20:15,1,,45753,TRUE,7,FALSE,36.6667,1211,28.2
47.8926,5,1,4/12/2020 20:17,1,,45755,TRUE,7,FALSE,36.2654,1212,28.2407
47.75,5,1,4/12/2020 20:17,1,,45757,TRUE,7,TRUE,35.8333,1213,28.25
47.8,5,1,4/12/2020 20:17,1,,45759,TRUE,7,TRUE,35.8333,1214,28.2
47.55,5,1,4/12/2020 20:21,1,,45761,TRUE,7,FALSE,35.8333,1215,28.3
47.6,5,1,4/12/2020 20:21,1,,45763,TRUE,7,FALSE,35.8333,1216,28.3
